SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,LATITUDE,LONGITUDE
PAST SALE,February-19-2020,Single Family Residential,1292 Saint Charles Ave,Lakewood,OH,44107,258000,4,2,Lakewood Realty Cos Lakewood,1640,5227,1912,349,157,0,Sold,41.4882458,-81.7984583
PAST SALE,May-31-2019,Single Family Residential,1238 Marlowe Ave,Lakewood,OH,44107,328900,4,2.5,J C Lower,2206,5227,1914,613,149,0,Sold,41.4898357,-81.7957248
PAST SALE,October-29-2020,Single Family Residential,2907 Walbrook Ave,Cleveland,OH,44109,120000,3,1.5,Selbys,1352,6098,1955,96,89,0,Sold,41.421842,-81.7045335
PAST SALE,November-4-2020,Single Family Residential,3315 Cypress Ave,Cleveland,OH,44109,72500,3,1,Sears,1134,3484,1900,90,64,0,Sold,41.4309766,-81.7062317
PAST SALE,October-30-2020,Single Family Residential,3433 Broadview Rd,Cleveland,OH,44109,36000,3,1,Brooklyn,1848,7405,1899,95,19,0,Sold,41.4419308,-81.7062317
PAST SALE,October-14-2020,Single Family Residential,2578 W 18th Pl,Cleveland,OH,44113,230000,2,1.5,Schroeder Seelbach & Kees,1153,3049,1877,111,199,0,Sold,41.477157,-81.695975
PAST SALE,January-7-2021,Single Family Residential,3005 Searsdale Ave,Cleveland,OH,44109,50000,4,2,W Sears,1419,3920,1904,26,35,0,Sold,41.4368682,-81.7033665
PAST SALE,September-27-2019,Single Family Residential,9320 Torrance Ave,Brooklyn,OH,44144,119900,3,2,Memphis Villas 02,1305,5227,1950,494,92,0,Sold,41.436877,-81.7497951
PAST SALE,March-29-2019,Single Family Residential,4417 Roadoan Rd,Brooklyn,OH,44144,85000,3,1,Brooklyn,1864,11151,1951,676,46,0,Sold,41.4361832,-81.7438641
PAST SALE,April-30-2019,Single Family Residential,4189 Ivywood Dr,Brooklyn,OH,44144,140000,3,1.5,Dawn Cliff 01,1230,6534,1965,644,114,0,Sold,41.4429085,-81.7461623
PAST SALE,June-16-2020,Single Family Residential,9319 Ansonia Ave,Brooklyn,OH,44144,100000,2,1,Memphis Villas,1175,4791,1945,231,85,0,Sold,41.4349592,-81.750137
PAST SALE,February-28-2020,Single Family Residential,9307 Ansonia Ave,Brooklyn,OH,44144,139900,4,2,Brooklyn,2208,4791,1944,340,63,0,Sold,41.4349285,-81.7497097
PAST SALE,November-22-2019,Single Family Residential,2201 Brown Rd,Lakewood,OH,44107,185000,3,1,Richland Heights,1152,5662,1923,438,161,0,Sold,41.4715066,-81.7918379
PAST SALE,June-24-2019,Single Family Residential,14730 Orchard Park Ave,Cleveland,OH,44111,112000,3,1,Gillen Companys,1336,4791,1947,589,84,0,Sold,41.4628665,-81.7996969
PAST SALE,April-6-2020,Single Family Residential,2089 Brown Rd,Lakewood,OH,44107,186000,3,2,Richlands,1308,5662,1922,302,142,0,Sold,41.4745676,-81.7917525
PAST SALE,February-28-2019,Single Family Residential,1590 Onondaga Ave,Lakewood,OH,44107,350000,3,2,Onondaga Park Sub,2107,8276,1922,705,166,0,Sold,41.4799132,-81.7991843
PAST SALE,April-26-2019,Single Family Residential,2038 Brown Rd,Lakewood,OH,44107,229900,4,1.5,S H Kleinman Realty Cos Madis,1500,4791,1923,648,153,0,Sold,41.4759212,-81.7922223
PAST SALE,October-21-2019,Single Family Residential,2249 Emily Ave,Lakewood,OH,44107,143000,3,2,Warren Park,1056,4356,1951,470,135,0,Sold,41.4714171,-81.7992698
PAST SALE,June-30-2020,Single Family Residential,1560 Belle Ave,Lakewood,OH,44107,500000,4,3.5,Belle Ave Allotment,2618,7405,1914,217,191,0,Sold,41.48083,-81.7973478
PAST SALE,April-28-2020,Single Family Residential,2193 Brown Rd,Lakewood,OH,44107,229000,3,1.5,Cleveland Trust Cos Richland,1404,5662,1923,280,163,0,Sold,41.4717365,-81.7917952
PAST SALE,October-25-2019,Single Family Residential,4615 W 56th St,Cleveland,OH,44144,67500,3,1,S H Kleinman Realty Cos North,1000,4791,1935,466,68,0,Sold,41.4307194,-81.7245858
PAST SALE,July-10-2019,Single Family Residential,5002 Wetzel Ave,Cleveland,OH,44109,125000,3,2,High View,1229,6534,1941,573,102,0,Sold,41.4229468,-81.7203851
PAST SALE,August-5-2019,Single Family Residential,4720 Behrwald Ave,Cleveland,OH,44144,85900,2,1,Brooklyn Rdg,912,6098,1924,547,94,0,Sold,41.4323323,-81.719142
PAST SALE,September-10-2019,Single Family Residential,4525 Wichita Ave,Cleveland,OH,44144,114000,3,2,Old Brooklyn,1240,6098,1920,511,92,0,Sold,41.4328259,-81.7173067
PAST SALE,March-20-2020,Single Family Residential,5008 Stickney Ave,Cleveland,OH,44144,103400,3,2,Cleveland,1306,5227,1920,319,79,0,Sold,41.4291652,-81.7203992
PAST SALE,June-17-2020,Single Family Residential,4524 Gifford Ave,Cleveland,OH,44144,115000,3,1,Van De Boe-Hager Companys Bro,1090,5227,1923,230,106,0,Sold,41.4340691,-81.7172572
PAST SALE,February-5-2019,Single Family Residential,4601 Biddulph Ave,Cleveland,OH,44144,114000,3,2.5,Forestdale,1230,6098,1944,728,93,0,Sold,41.4297352,-81.7170074
PAST SALE,May-22-2019,Single Family Residential,3017 Colburn Ave,Cleveland,OH,44109,48000,4,1,F W Sears,1468,3920,1904,622,33,0,Sold,41.4375983,-81.7037941
PAST SALE,September-26-2019,Single Family Residential,3209 Hillcrest Ave,Cleveland,OH,44109,117000,2,1.5,Cleveland,1115,6098,1922,495,105,0,Sold,41.4301797,-81.7054192
PAST SALE,October-10-2019,Single Family Residential,580 Humiston Dr,Bay Village,OH,44140,646000,5,3,Bay Village,3300,16988,2016,481,196,0,Sold,41.4783034,-81.8747418
PAST SALE,October-15-2019,Single Family Residential,22627 Peach Tree Ln,Rocky River,OH,44116,219000,3,2,Orchard Park 06,1196,11325,1957,476,183,0,Sold,41.4730597,-81.8725232
PAST SALE,July-2-2019,Single Family Residential,4719 Brookhigh Dr,Brooklyn,OH,44144,109900,3,1,Alex Fodor Estates 02,912,5662,1958,581,121,0,Sold,41.4287152,-81.7481283
PAST SALE,July-2-2019,Single Family Residential,4118 Rabbit Run Dr,Brooklyn,OH,44144,146000,3,1.5,Dawn Cliff Sub 1,1260,6098,1962,581,116,0,Sold,41.4449009,-81.7474017
PAST SALE,May-10-2019,Single Family Residential,6711 Biddulph Rd,Brooklyn,OH,44144,93000,3,1.5,Brooklyn,1031,5227,1957,634,90,0,Sold,41.4301243,-81.7331614
PAST SALE,June-27-2019,Single Family Residential,4207 Brookway Ln,Brooklyn,OH,44144,107500,3,1,Brooklyn,1326,4356,1952,586,81,0,Sold,41.4417604,-81.7415461
PAST SALE,May-15-2019,Single Family Residential,9561 Idlewood Dr,Brooklyn,OH,44144,126000,3,1,Brooklyn Airport Resub 03,1320,8276,1969,629,95,0,Sold,41.4217863,-81.7433627
PAST SALE,November-26-2019,Single Family Residential,9655 Idlewood Dr,Brooklyn,OH,44144,150000,3,1.5,Brk Arpt Resub,1320,7405,1969,434,114,0,Sold,41.4218563,-81.7483848
PAST SALE,May-19-2020,Single Family Residential,4744 Brook Ln,Brooklyn,OH,44144,159000,3,1.5,Brooklyn Estates 01,1189,8712,1970,259,134,0,Sold,41.427943,-81.7535988
PAST SALE,May-7-2020,Single Family Residential,4630 Memphis Villas S,Brooklyn,OH,44144,132500,3,1.5,Biddulph Gardens Sub 1,1003,9147,1961,271,132,0,Sold,41.4326544,-81.7542826
PAST SALE,March-9-2020,Single Family Residential,4743 Heather Ln,Brooklyn,OH,44144,118000,3,2,West 92nd Street/Alex Fodor Es,930,5662,1958,330,127,0,Sold,41.4276373,-81.747188
PAST SALE,June-1-2020,Single Family Residential,8945 Spring Crest Dr,Brooklyn,OH,44144,306000,4,2.5,Spring Crest,2682,9583,1996,246,114,0,Sold,41.4449729,-81.7446236
PAST SALE,June-28-2019,Single Family Residential,3639 W 127 St,Cleveland,OH,44111,89000,3,1,Cleveland,1350,5662,1924,585,66,0,Sold,41.4535521,-81.7764592
PAST SALE,June-4-2019,Single Family Residential,15209 Willman Ave,Cleveland,OH,44135,108000,3,1.5,Willman Ave Sub,1248,6098,1954,609,87,0,Sold,41.4277326,-81.8032417
PAST SALE,February-5-2019,Single Family Residential,4551 W 156th St,Cleveland,OH,44135,99900,3,2,Fodor 01,1980,7405,1956,728,50,0,Sold,41.4303925,-81.8051208
PAST SALE,September-27-2019,Single Family Residential,4395 W 156th St,Cleveland,OH,44135,37000,3,1,Merrick-Kleist Puritas Gardens Su,868,7405,1953,494,43,0,Sold,41.4350003,-81.8055799
PAST SALE,May-29-2020,Single Family Residential,3180 W 104th St,Cleveland,OH,44111,87000,3,2.5,Longview,2139,4356,1920,249,41,0,Sold,41.4660016,-81.758005
PAST SALE,November-12-2019,Single Family Residential,16504 Southland Ave,Cleveland,OH,44111,126000,3,1.5,Cleveland,1200,3920,1942,448,105,0,Sold,41.4608305,-81.8125086
PAST SALE,May-28-2019,Single Family Residential,16203 W Park Rd,Cleveland,OH,44111,129000,3,2,Jos H Schumackers & Clement H,1343,10018,1926,616,96,0,Sold,41.4553805,-81.8117827
PAST SALE,September-12-2019,Single Family Residential,1582 Elmwood Ave,Lakewood,OH,44107,150000,3,1.5,John E Ensigns,1458,5227,1911,509,103,0,Sold,41.4799338,-81.8027292
PAST SALE,April-29-2019,Single Family Residential,1443 Elmwood Ave,Lakewood,OH,44107,375000,4,3,Lakewood Sub,2818,5227,1902,645,133,0,Sold,41.483776,-81.802174
PAST SALE,July-9-2019,Single Family Residential,1565 Saint Charles Ave,Lakewood,OH,44107,395000,4,3,Onondaga Park,2100,9583,1925,574,188,0,Sold,41.4805836,-81.7982447
PAST SALE,February-13-2019,Single Family Residential,3316 W 155th St,Cleveland,OH,44111,190000,3,1.5,Flynn,1412,6534,1942,720,135,0,Sold,41.4625249,-81.8048325
PAST SALE,February-18-2020,Single Family Residential,3104 W 146th St,Cleveland,OH,44111,139000,3,1,Roxboro Park,926,4791,1953,350,150,0,Sold,41.467489,-81.7970061
PAST SALE,December-30-2019,Single Family Residential,14519 Glencliffe Rd,Cleveland,OH,44111,134900,3,2,S H Kleinman Realty Cos Clari,1184,10454,1940,400,114,0,Sold,41.4634712,-81.7967498
PAST SALE,June-18-2019,Single Family Residential,4213 W 223rd St,Fairview Park,OH,44126,150000,4,2,Fairview Park,1471,6969,1925,595,102,0,Sold,41.4440778,-81.8669336
PAST SALE,April-26-2019,Single Family Residential,4066 W 224th St,Fairview Park,OH,44126,103000,3,1,Jenmar 03,960,9583,1949,648,107,0,Sold,41.4459323,-81.8689817
PAST SALE,October-10-2019,Single Family Residential,22955 Westwood Rd,Fairview Park,OH,44126,143500,3,1,Fairview Park,1236,9583,1950,481,116,0,Sold,41.449191,-81.8744005
PAST SALE,August-29-2019,Single Family Residential,4117 W 223rd St,Fairview Park,OH,44126,155000,3,1.5,Janmar 03,1116,9583,1947,523,139,0,Sold,41.4457422,-81.8668482
PAST SALE,May-10-2019,Single Family Residential,4162 W 226th St,Fairview Park,OH,44126,148000,2,2,Investment Security Cos Janma,1032,9583,1930,634,143,0,Sold,41.4437073,-81.8704751
PAST SALE,April-27-2020,Single Family Residential,3988 W 223,Fairview Park,OH,44126,172000,3,1.5,Fairview Park,1722,9583,1950,281,100,0,Sold,41.4481512,-81.867403
PAST SALE,November-26-2019,Single Family Residential,4080 W 224th St,Fairview Park,OH,44126,135000,3,1,Investment Securities Cos Jan,1052,9583,1925,434,128,0,Sold,41.4456962,-81.8689391
PAST SALE,May-15-2020,Single Family Residential,22530 Westwood Rd,Fairview Park,OH,44126,172900,3,1.5,Rockport Sec 15,1176,9583,1949,263,147,0,Sold,41.4496636,-81.8691118
PAST SALE,December-23-2019,Single Family Residential,1525 Blossom Park Ave,Lakewood,OH,44107,199500,3,1.5,Blossom Pk Sub,1422,4356,1926,407,140,0,Sold,41.4819127,-81.7929484
PAST SALE,February-19-2020,Single Family Residential,1510 Olivewood Ave,Lakewood,OH,44107,180000,4,2.5,Lakewood,1677,3484,1901,349,107,0,Sold,41.4822547,-81.7939308
PAST SALE,October-1-2019,Single Family Residential,1676 Lewis Dr,Lakewood,OH,44107,146000,3,2,Waterbury Heights,1404,4356,1921,490,104,0,Sold,41.4775139,-81.7857295
PAST SALE,February-28-2019,Single Family Residential,1455 Parkwood Rd,Lakewood,OH,44107,163000,3,1,B G McMyler's Parkwood Road Subdivision,1474,5662,1940,705,111,0,Sold,41.4838216,-81.7881644
PAST SALE,June-10-2019,Single Family Residential,1473 Wyandotte Ave,Lakewood,OH,44107,290000,4,2.5,Stein,1805,4356,1907,603,161,0,Sold,41.4832466,-81.7871819
PAST SALE,April-10-2020,Single Family Residential,1465 Bunts Rd,Lakewood,OH,44107,315000,4,2,Mcmyler-Bunts Road,2066,5227,1935,298,152,0,Sold,41.4836161,-81.7891785
PAST SALE,April-29-2020,Single Family Residential,1611 Elbur Ave,Lakewood,OH,44107,199999,4,1.5,Lakewood,1659,4791,1915,279,121,0,Sold,41.4793874,-81.786413
PAST SALE,September-3-2019,Single Family Residential,16700 Westdale Ave,Cleveland,OH,44135,195700,4,2,Free-Luce Land & Bldg Cos Roc,1683,8276,1938,518,116,0,Sold,41.4392696,-81.8140886
PAST SALE,October-2-2019,Single Family Residential,16113 Westdale Ave,Cleveland,OH,44135,107000,3,1,Valleyview Homes,984,7840,1955,489,109,0,Sold,41.4389214,-81.8108432
PAST SALE,April-5-2019,Single Family Residential,17313 Laverne Ave,Cleveland,OH,44135,190000,4,1.5,Rockport Homes,1850,6534,1936,669,103,0,Sold,41.436822,-81.818444
PAST SALE,April-15-2019,Single Family Residential,17208 Pearldale Ave,Cleveland,OH,44135,117000,3,1.5,T M Campbells Riverside Manor S,1240,5227,1948,659,94,0,Sold,41.4419075,-81.8178462
PAST SALE,March-19-2019,Single Family Residential,16809 Westdale Ave,Cleveland,OH,44135,162000,3,2,Rockport,1486,9147,1926,686,109,0,Sold,41.438907,-81.8155404
PAST SALE,May-10-2019,Single Family Residential,17505 Elsienna Ave,Cleveland,OH,44135,179900,3,2,Rockport Home,1452,7840,1926,634,124,0,Sold,41.4378778,-81.8190845
PAST SALE,September-30-2020,Single Family Residential,1563 Cordova Ave,Lakewood,OH,44107,141000,2,1,Mathew & Gilbert,900,4356,1911,125,157,0,Sold,41.4807742,-81.8155831
PAST SALE,July-1-2020,Single Family Residential,16514 Munn Rd,Cleveland,OH,44111,159925,3,1.5,Irvington 03,1250,5227,1939,216,128,0,Sold,41.4625097,-81.8127755
PAST SALE,October-9-2020,Single Family Residential,1267 Arlington Rd,Lakewood,OH,44107,380000,4,1.5,West Haven,1802,6969,1920,116,211,0,Sold,41.4878587,-81.8235359
PAST SALE,August-28-2020,Single Family Residential,2205 Olive Ave,Lakewood,OH,44107,170000,3,1.5,John S Taylor,1100,4356,1910,158,155,0,Sold,41.4724258,-81.8094447
PAST SALE,October-19-2020,Single Family Residential,3274 W 155th St,Cleveland,OH,44111,206500,3,1.5,Flynn,1248,7840,1955,106,165,0,Sold,41.4638039,-81.8052062
PAST SALE,August-25-2020,Single Family Residential,1256 Arlington Rd,Lakewood,OH,44107,342000,3,1.5,Lakewood,1808,6534,1921,161,189,0,Sold,41.4882394,-81.8241867
PAST SALE,March-29-2019,Single Family Residential,2929 W 17th St,Cleveland,OH,44113,42000,3,1,Jacob B Perkins South Side Al,952,4356,1900,676,44,0,Sold,41.4722784,-81.6947273
PAST SALE,October-11-2019,Single Family Residential,3268 W 33rd St,Cleveland,OH,44109,40000,2,1,Cleveland,1249,2178,1916,480,32,0,Sold,41.4651063,-81.7055902
PAST SALE,September-4-2019,Single Family Residential,3541 Trowbridge Ave,Cleveland,OH,44109,18000,2,1,Foster Haines & Curtiss,630,5227,1915,517,29,0,Sold,41.4615584,-81.7080705
PAST SALE,March-19-2020,Single Family Residential,3405 Chatham Ave,Cleveland,OH,44113,96200,4,1,Barber & Lord,1143,1306,1914,320,84,0,Sold,41.4794343,-81.7093961
PAST SALE,August-7-2020,Single Family Residential,3517 W 32nd St,Cleveland,OH,44109,32000,3,1.5,Brooklyn,1369,2178,1910,179,23,0,Sold,41.4584596,-81.7038796
PAST SALE,March-25-2020,Single Family Residential,1767 W 32nd St,Cleveland,OH,44113,159900,6,2,Cleveland,1712,5227,1900,314,93,0,Sold,41.4850398,-81.7112349
PAST SALE,June-27-2019,Single Family Residential,2166 Silveridge Trl,Westlake,OH,44145,969000,5,6,Lands End,4261,19602,1999,586,227,40,Sold,41.4576178,-81.9620263
PAST SALE,August-5-2020,Single Family Residential,29236 Graystone Dr,Westlake,OH,44145,380000,4,3.5,Graysone,2115,24829,1977,181,180,56,Sold,41.4611,-81.945219
PAST SALE,January-28-2020,Single Family Residential,4037 Bradley Rd,Westlake,OH,44145,451000,4,3.5,Westlake,3260,22651,1989,371,138,0,Sold,41.4306405,-81.9610248
PAST SALE,April-8-2020,Single Family Residential,4512 W 140th St,Cleveland,OH,44135,68000,4,1,Cleveland,1218,4791,1951,300,56,0,Sold,41.4315984,-81.790471
PAST SALE,March-15-2019,Single Family Residential,3894 W 157th St,Cleveland,OH,44111,136000,4,2,Westland Heights Allotment,1519,6534,1921,690,90,0,Sold,41.4490309,-81.8071707
PAST SALE,July-29-2020,Single Family Residential,17305 Oxford Ave,Cleveland,OH,44111,225000,3,2,Grandcourt Realty Cos Grandco,1377,4356,1927,188,163,0,Sold,41.4522496,-81.8173401
PAST SALE,May-28-2019,Single Family Residential,14615 Terminal Ave,Cleveland,OH,44135,139000,3,1.5,Freeway Gardens,1131,6098,1964,616,123,0,Sold,41.4391766,-81.7975614
PAST SALE,May-1-2020,Single Family Residential,12713 Arliss Dr,Lakewood,OH,44107,175000,4,1.5,Lakewood,1890,6098,1922,277,93,0,Sold,41.4879531,-81.77757
PAST SALE,August-15-2019,Single Family Residential,2505 Roanoke Ave,Cleveland,OH,44109,48000,4,1,Brooklyn Heights Realty Cos,1426,3920,1917,537,34,0,Sold,41.4361954,-81.7007791
PAST SALE,February-25-2020,Single Family Residential,3599 W 129th St,Cleveland,OH,44111,47500,4,2,Crawford Land Companys 02,1504,3484,1925,343,32,0,Sold,41.454613,-81.7783092
PAST SALE,January-16-2020,Single Family Residential,3563 W 123rd St,Cleveland,OH,44111,68000,3,1,Crawfords Land Cos 03,1098,3484,1923,383,62,0,Sold,41.455782,-81.7735383
PAST SALE,November-1-2019,Single Family Residential,3517 W 119th St,Cleveland,OH,44111,79900,2,1,Crawford Land Co,1183,3484,1921,459,68,0,Sold,41.4571214,-81.7706696
PAST SALE,February-5-2019,Single Family Residential,4345 W 50th St,Cleveland,OH,44144,109400,4,2.5,Blaser Realty Cos Brookside P,1300,4356,1923,728,84,0,Sold,41.4381525,-81.7205989
PAST SALE,May-17-2019,Single Family Residential,4512 Behrwald Ave,Cleveland,OH,44144,97000,3,1.5,Brooklyn Ridge,1408,6098,1920,627,69,0,Sold,41.4323103,-81.716859
PAST SALE,May-28-2020,Single Family Residential,5227 W 46th St,Parma,OH,44134,107000,3,2,State-Brook,1174,5227,1948,250,91,0,Sold,41.4179717,-81.71715
PAST SALE,September-27-2019,Single Family Residential,15618 Lydian Ave,Cleveland,OH,44111,172500,3,2,Wagner,1348,9147,1928,494,128,0,Sold,41.4559177,-81.8073415
PAST SALE,July-16-2019,Single Family Residential,3470 Colletta Ln,Cleveland,OH,44111,225000,4,3,Cleveland,1783,7840,1963,567,126,0,Sold,41.4581729,-81.8111848
PAST SALE,April-17-2020,Single Family Residential,3454 Doris Rd,Cleveland,OH,44111,58000,3,1,Irvington 02,1351,6969,1938,291,43,0,Sold,41.4591078,-81.8090497
PAST SALE,March-18-2020,Single Family Residential,17011 Greenwood Ave,Cleveland,OH,44111,270000,4,2.5,Greenwood Lane Park,1936,6969,1929,321,139,0,Sold,41.4575845,-81.815455
PAST SALE,May-21-2019,Single Family Residential,1535 Wagar Ave,Lakewood,OH,44107,198000,4,2,C C Southerns Forest,1887,5227,1940,623,105,0,Sold,41.4815253,-81.8125086
PAST SALE,June-28-2019,Single Family Residential,1538 Northland Ave,Lakewood,OH,44107,262500,4,2,Lakewood,1983,6534,1913,585,132,0,Sold,41.4813226,-81.8107578
PAST SALE,April-11-2019,Single Family Residential,1573 Wagar Ave,Lakewood,OH,44107,387400,4,4.5,Forest Sub,3437,5227,1922,663,113,0,Sold,41.480412,-81.812444
PAST SALE,November-15-2019,Single Family Residential,1618 Wagar Ave,Lakewood,OH,44107,235000,4,1.5,Forest Sub/C C Southers,2082,5227,1909,445,113,0,Sold,41.4791999,-81.8131064
PAST SALE,October-10-2019,Single Family Residential,15615 Fernway Ave,Cleveland,OH,44111,230000,3,1.5,Arthur Heights 01,1496,4791,1935,481,154,0,Sold,41.4686236,-81.8063593
PAST SALE,June-5-2019,Single Family Residential,2369 Northland Ave,Lakewood,OH,44107,159900,3,1,S H Kleinman Realty Companys,1398,3920,1927,608,114,0,Sold,41.4686865,-81.8105016
PAST SALE,April-23-2019,Single Family Residential,2301 Ogontz Ave,Lakewood,OH,44107,235000,5,1.5,Indian Heights Resub,2051,5227,1929,651,115,0,Sold,41.4686522,-81.8149742
PAST SALE,May-6-2019,Single Family Residential,15010 Dana Ave,Cleveland,OH,44111,145000,3,2,Cleveland,1121,6098,1962,638,129,0,Sold,41.4675256,-81.8013198
PAST SALE,April-16-2019,Single Family Residential,2377 Northland Ave,Lakewood,OH,44107,223900,4,1.5,Xanthia,1690,3920,1928,658,132,0,Sold,41.4684505,-81.8104589
PAST SALE,July-19-2019,Single Family Residential,1589 Newman Ave,Lakewood,OH,44107,327000,3,2.5,Primrose 03,1625,7405,2019,564,201,0,Sold,41.47858,-81.7713562
PAST SALE,August-21-2019,Single Family Residential,1538 Hopkins Ave,Lakewood,OH,44107,121000,3,2,Henry,1412,3049,1900,531,86,0,Sold,41.480115,-81.7733307
PAST SALE,May-7-2019,Single Family Residential,3312 W 155th St,Cleveland,OH,44111,160000,3,1.5,Flynn,1285,6534,1942,637,125,0,Sold,41.4626206,-81.80495
PAST SALE,August-23-2019,Single Family Residential,3293 W 155 St,Cleveland,OH,44111,201000,3,2,Cleveland,1305,7405,1952,529,154,0,Sold,41.4632533,-81.8045656
PAST SALE,September-20-2019,Single Family Residential,3309 W 165th St,Cleveland,OH,44111,210000,3,1.5,S H Kleinman Realty Cos Irvin,1557,4791,1957,501,135,0,Sold,41.4629861,-81.8116973
